"skjemanavn";"navn_i_rapporteket";"ledetekst";"obligatorisk";"type";"listeverdier";"listetekst";"normalintervall_start_numerisk";"normalintervall_slutt_numerisk";"maksintervall_start_numerisk";"maksintervall_slutt_numerisk";"normalintervall_start_dato";"normalintervall_slutt_dato";"maksintervall_start_dato";"maksintervall_slutt_dato";"antall_tegn";"lovlige_tegn";"desimaler";"aktiveringsspoersmaal";"underspoersmaal";"innfoert_dato";"utfaset_dato";"tabell";"fysisk_feltnavn";"kommentar";"variabel_id";"hjelpetekst"
"Registreringsskjema";"SmerteStillAnnet";"Andre";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"TREATMENT_TYPE_PAINKILLERS_OTHER";;"REGISTRATION_TREATMENT_TYPE_PAINKILLERS_OTHER";""
"Registreringsskjema";"SmerteStillSpes";"Hvilken annen type smertestillende?";"Nei";"Tekstvariabel";"";"";"";"";"";"";"";"";"";"";150;"aAáÁbBcCdDðÐeEéÉfFgGhHiIíÍjJkKlLmMnNoOóÓpPqQrRsStTuUvúÚVwWxXyYýÝzZþÞæÆåÅäÄöÖñÑéÉ-ü ÜáÁ´_/,.- + 1234567890ØøÜüß@_-!%:;?  [] ()";;"Nei";"Ja";"01.01.1980";"";"registration";"TREATMENT_TYPE_PAINKILLERS_SPECIFY_OTHER_SPECIFY";;"REGISTRATION_TREATMENT_TYPE_PAINKILLERS_SPECIFY_OTHER_SPECIFY";"Skriv hvilken annen type smertestillende det er snakk om."
"Registreringsskjema";"Antiarytmika";"Antiarytmika";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"TREATMENT_TYPE_ANTIARRYTHMICA";;"REGISTRATION_TREATMENT_TYPE_ANTIARRYTHMICA";""
"Registreringsskjema";"ACEHemmer";"ACE-hemmer";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"TREATMENT_TYPE_ACE_INHIBITORS";;"REGISTRATION_TREATMENT_TYPE_ACE_INHIBITORS";""
"Registreringsskjema";"AnnetHjerteMed";"Andre hjertemedikamenter";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"TREATMENT_TYPE_OTHER_HEART";;"REGISTRATION_TREATMENT_TYPE_OTHER_HEART";""
"Registreringsskjema";"AnnetHjerteSpes";"Hvilken annen type hjertemedikamenter?";"Nei";"Tekstvariabel";"";"";"";"";"";"";"";"";"";"";150;"aAáÁbBcCdDðÐeEéÉfFgGhHiIíÍjJkKlLmMnNoOóÓpPqQrRsStTuUvúÚVwWxXyYýÝzZþÞæÆåÅäÄöÖñÑéÉ-ü ÜáÁ´_/,.- + 1234567890ØøÜüß@_-!%:;?  [] ()";;"Nei";"Ja";"01.01.1980";"";"registration";"TREATMENT_TYPE_OTHER_HEARTMEDICINE_SPECIFY";;"REGISTRATION_TREATMENT_TYPE_OTHER_HEARTMEDICINE_SPECIFY";"Skriv hvilken annen type hjertemedikamenter det er snakk om."
"Registreringsskjema";"AnnenMedikBeh";"Andre";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"registration";"TREATMENT_TYPE_OTHER";;"REGISTRATION_TREATMENT_TYPE_OTHER";""
"Registreringsskjema";"AnnenMedikSpes";"Hvilken annen type medikamentell behandling?";"Nei";"Tekstvariabel";"";"";"";"";"";"";"";"";"";"";150;"aAáÁbBcCdDðÐeEéÉfFgGhHiIíÍjJkKlLmMnNoOóÓpPqQrRsStTuUvúÚVwWxXyYýÝzZþÞæÆåÅäÄöÖñÑéÉ-ü ÜáÁ´_/,.- + 1234567890ØøÜüß@_-!%:;?  [] ()";;"Nei";"Ja";"01.01.1980";"";"registration";"TREATMENT_TYPE_OTHER_SPECIFY";;"REGISTRATION_TREATMENT_TYPE_OTHER_SPECIFY";"Skriv hvilken annen type medikamentell behandling det er snakk om."
"Registreringsskjema";"OppfolgBarnelegeNevrolog";"Følges opp hos barnelege/nevrolog";"Ja";"Listevariabel";1;"Ja";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.12.2016";"";"registration";"FOLLOWUP_PEDIATRICIAN_NEUROLOGIST";;"REGISTRATION_FOLLOWUP_PEDIATRICIAN_NEUROLOGIST";""
"Registreringsskjema";"OppfolgBarnelegeNevrolog";"Følges opp hos barnelege/nevrolog";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.12.2016";"";"registration";"FOLLOWUP_PEDIATRICIAN_NEUROLOGIST";;"REGISTRATION_FOLLOWUP_PEDIATRICIAN_NEUROLOGIST";""
"Registreringsskjema";"OppfolgBarnelegeNevrolog";"Følges opp hos barnelege/nevrolog";"Ja";"Listevariabel";8;"Ikke relevant";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.12.2016";"";"registration";"FOLLOWUP_PEDIATRICIAN_NEUROLOGIST";;"REGISTRATION_FOLLOWUP_PEDIATRICIAN_NEUROLOGIST";""
"Registreringsskjema";"OppfolgBarnelegeNevrolog";"Følges opp hos barnelege/nevrolog";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.12.2016";"";"registration";"FOLLOWUP_PEDIATRICIAN_NEUROLOGIST";;"REGISTRATION_FOLLOWUP_PEDIATRICIAN_NEUROLOGIST";""
"Registreringsskjema";"TilbudGenetiskVeiledning";"Fått tilbud om genetisk veiledning";"Ja";"Listevariabel";1;"Ja";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.12.2016";"";"registration";"FOLLOWUP_GENETIC_GUIDANCE";;"REGISTRATION_FOLLOWUP_GENETIC_GUIDANCE";""
"Registreringsskjema";"TilbudGenetiskVeiledning";"Fått tilbud om genetisk veiledning";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.12.2016";"";"registration";"FOLLOWUP_GENETIC_GUIDANCE";;"REGISTRATION_FOLLOWUP_GENETIC_GUIDANCE";""
"Registreringsskjema";"TilbudGenetiskVeiledning";"Fått tilbud om genetisk veiledning";"Ja";"Listevariabel";8;"Ikke relevant";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.12.2016";"";"registration";"FOLLOWUP_GENETIC_GUIDANCE";;"REGISTRATION_FOLLOWUP_GENETIC_GUIDANCE";""
"Registreringsskjema";"TilbudGenetiskVeiledning";"Fått tilbud om genetisk veiledning";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.12.2016";"";"registration";"FOLLOWUP_GENETIC_GUIDANCE";;"REGISTRATION_FOLLOWUP_GENETIC_GUIDANCE";""
"Registreringsskjema";"AnsvarsgruppeIP";"Ansvarsgruppe/Individuell plan";"Ja";"Listevariabel";1;"Ja";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.12.2016";"";"registration";"FOLLOWUP_SUPPORT_TEAM";;"REGISTRATION_FOLLOWUP_SUPPORT_TEAM";""
"Registreringsskjema";"AnsvarsgruppeIP";"Ansvarsgruppe/Individuell plan";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.12.2016";"";"registration";"FOLLOWUP_SUPPORT_TEAM";;"REGISTRATION_FOLLOWUP_SUPPORT_TEAM";""
"Registreringsskjema";"AnsvarsgruppeIP";"Ansvarsgruppe/Individuell plan";"Ja";"Listevariabel";8;"Ikke relevant";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.12.2016";"";"registration";"FOLLOWUP_SUPPORT_TEAM";;"REGISTRATION_FOLLOWUP_SUPPORT_TEAM";""
"Registreringsskjema";"AnsvarsgruppeIP";"Ansvarsgruppe/Individuell plan";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.12.2016";"";"registration";"FOLLOWUP_SUPPORT_TEAM";;"REGISTRATION_FOLLOWUP_SUPPORT_TEAM";""
"Registreringsskjema";"BPA";"Brukerstyrt personlig assistent (BPA)";"Ja";"Listevariabel";1;"Ja";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.12.2016";"";"registration";"FOLLOWUP_BPA";;"REGISTRATION_FOLLOWUP_BPA";""
"Registreringsskjema";"BPA";"Brukerstyrt personlig assistent (BPA)";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.12.2016";"";"registration";"FOLLOWUP_BPA";;"REGISTRATION_FOLLOWUP_BPA";""
"Registreringsskjema";"BPA";"Brukerstyrt personlig assistent (BPA)";"Ja";"Listevariabel";8;"Ikke relevant";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.12.2016";"";"registration";"FOLLOWUP_BPA";;"REGISTRATION_FOLLOWUP_BPA";""
"Registreringsskjema";"BPA";"Brukerstyrt personlig assistent (BPA)";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.12.2016";"";"registration";"FOLLOWUP_BPA";;"REGISTRATION_FOLLOWUP_BPA";""
"Registreringsskjema";"PsykiskHelsetjeneste";"Psykisk helsetjeneste";"Ja";"Listevariabel";1;"Ja";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.12.2016";"";"registration";"FOLLOWUP_MENTAL_HEALTH_SERVICES";;"REGISTRATION_FOLLOWUP_MENTAL_HEALTH_SERVICES";"Kommunal/ spesialisthelsetjeneste"
"Registreringsskjema";"PsykiskHelsetjeneste";"Psykisk helsetjeneste";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.12.2016";"";"registration";"FOLLOWUP_MENTAL_HEALTH_SERVICES";;"REGISTRATION_FOLLOWUP_MENTAL_HEALTH_SERVICES";"Kommunal/ spesialisthelsetjeneste"
"Registreringsskjema";"PsykiskHelsetjeneste";"Psykisk helsetjeneste";"Ja";"Listevariabel";8;"Ikke relevant";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.12.2016";"";"registration";"FOLLOWUP_MENTAL_HEALTH_SERVICES";;"REGISTRATION_FOLLOWUP_MENTAL_HEALTH_SERVICES";"Kommunal/ spesialisthelsetjeneste"
"Registreringsskjema";"PsykiskHelsetjeneste";"Psykisk helsetjeneste";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.12.2016";"";"registration";"FOLLOWUP_MENTAL_HEALTH_SERVICES";;"REGISTRATION_FOLLOWUP_MENTAL_HEALTH_SERVICES";"Kommunal/ spesialisthelsetjeneste"
"Registreringsskjema";"TilbudKostveiledning";"Fått tilbud om kostveiledning";"Ja";"Listevariabel";1;"Ja";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.12.2016";"";"registration";"FOLLOWUP_DIETARY_GUIDANCE";;"REGISTRATION_FOLLOWUP_DIETARY_GUIDANCE";""
"Registreringsskjema";"TilbudKostveiledning";"Fått tilbud om kostveiledning";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.12.2016";"";"registration";"FOLLOWUP_DIETARY_GUIDANCE";;"REGISTRATION_FOLLOWUP_DIETARY_GUIDANCE";""
"Registreringsskjema";"TilbudKostveiledning";"Fått tilbud om kostveiledning";"Ja";"Listevariabel";8;"Ikke relevant";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.12.2016";"";"registration";"FOLLOWUP_DIETARY_GUIDANCE";;"REGISTRATION_FOLLOWUP_DIETARY_GUIDANCE";""
"Registreringsskjema";"TilbudKostveiledning";"Fått tilbud om kostveiledning";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.12.2016";"";"registration";"FOLLOWUP_DIETARY_GUIDANCE";;"REGISTRATION_FOLLOWUP_DIETARY_GUIDANCE";""
"Registreringsskjema";"OppholdRehab";"Hatt/venter opphold på rehabiliteringsinstitusjon";"Ja";"Listevariabel";1;"Ja";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.12.2016";"";"registration";"FOLLOWUP_REHAB";;"REGISTRATION_FOLLOWUP_REHAB";""
"Registreringsskjema";"OppholdRehab";"Hatt/venter opphold på rehabiliteringsinstitusjon";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.12.2016";"";"registration";"FOLLOWUP_REHAB";;"REGISTRATION_FOLLOWUP_REHAB";""
"Registreringsskjema";"OppholdRehab";"Hatt/venter opphold på rehabiliteringsinstitusjon";"Ja";"Listevariabel";8;"Ikke relevant";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.12.2016";"";"registration";"FOLLOWUP_REHAB";;"REGISTRATION_FOLLOWUP_REHAB";""
"Registreringsskjema";"OppholdRehab";"Hatt/venter opphold på rehabiliteringsinstitusjon";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.12.2016";"";"registration";"FOLLOWUP_REHAB";;"REGISTRATION_FOLLOWUP_REHAB";""
"Registreringsskjema";"AntallOppholdRehab";"Antall opphold";"Nei";"Tallvariabel";"";"";"1";"10";"1";100;"";"";"";"";3;;"0";"Nei";"Ja";"01.12.2016";"";"registration";"FOLLOWUP_REHAB_NO";;"REGISTRATION_FOLLOWUP_REHAB_NO";"Angi omtrentlig antall hvis ikke nøyaktig kjent"
"Registreringsskjema";"AntallAarSidenOpphold";"Antall år siden siste opphold";"Nei";"Tallvariabel";"";"";"0";"10";"0";50;"";"";"";"";3;;"0";"Nei";"Ja";"01.12.2016";"";"registration";"FOLLOWUP_REHAB_YEARS_SINCE";;"REGISTRATION_FOLLOWUP_REHAB_YEARS_SINCE";"Angi omtrentlig antall hvis ikke nøyaktig kjent"
"Registreringsskjema";"Hjerteoppfoelging";"Hjerteoppfølging";"Ja";"Listevariabel";1;"Ja";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.12.2016";"";"registration";"FOLLOWUP_HEART";;"REGISTRATION_FOLLOWUP_HEART";""
"Registreringsskjema";"Hjerteoppfoelging";"Hjerteoppfølging";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.12.2016";"";"registration";"FOLLOWUP_HEART";;"REGISTRATION_FOLLOWUP_HEART";""
"Registreringsskjema";"Hjerteoppfoelging";"Hjerteoppfølging";"Ja";"Listevariabel";8;"Ikke relevant";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.12.2016";"";"registration";"FOLLOWUP_HEART";;"REGISTRATION_FOLLOWUP_HEART";""
"Registreringsskjema";"Hjerteoppfoelging";"Hjerteoppfølging";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.12.2016";"";"registration";"FOLLOWUP_HEART";;"REGISTRATION_FOLLOWUP_HEART";""
"Registreringsskjema";"EKG";"EKG";"Ja";"Listevariabel";1;"Ja";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.12.2016";"";"registration";"FOLLOWUP_HEART_ECG";;"REGISTRATION_FOLLOWUP_HEART_ECG";""
"Registreringsskjema";"EKG";"EKG";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.12.2016";"";"registration";"FOLLOWUP_HEART_ECG";;"REGISTRATION_FOLLOWUP_HEART_ECG";""
"Registreringsskjema";"EKG";"EKG";"Ja";"Listevariabel";9;"Vet ikke";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.12.2016";"";"registration";"FOLLOWUP_HEART_ECG";;"REGISTRATION_FOLLOWUP_HEART_ECG";""
"Registreringsskjema";"HyppighetEKG";"Hyppighet EKG";"Ja";"Listevariabel";1;"Årlig";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.12.2016";"";"registration";"FOLLOWUP_HEART_ECG_FREQ";;"REGISTRATION_FOLLOWUP_HEART_ECG_FREQ";""
"Registreringsskjema";"HyppighetEKG";"Hyppighet EKG";"Ja";"Listevariabel";2;"Annenhvert år";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.12.2016";"";"registration";"FOLLOWUP_HEART_ECG_FREQ";;"REGISTRATION_FOLLOWUP_HEART_ECG_FREQ";""
"Registreringsskjema";"HyppighetEKG";"Hyppighet EKG";"Ja";"Listevariabel";3;"Sjeldnere";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.12.2016";"";"registration";"FOLLOWUP_HEART_ECG_FREQ";;"REGISTRATION_FOLLOWUP_HEART_ECG_FREQ";""
"Registreringsskjema";"Ultralyd";"Ekko-cor";"Ja";"Listevariabel";1;"Ja";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.12.2016";"";"registration";"FOLLOWUP_HEART_ULTRASOUND";;"REGISTRATION_FOLLOWUP_HEART_ULTRASOUND";""
"Registreringsskjema";"Ultralyd";"Ekko-cor";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.12.2016";"";"registration";"FOLLOWUP_HEART_ULTRASOUND";;"REGISTRATION_FOLLOWUP_HEART_ULTRASOUND";""
"Registreringsskjema";"Ultralyd";"Ekko-cor";"Ja";"Listevariabel";9;"Vet ikke";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.12.2016";"";"registration";"FOLLOWUP_HEART_ULTRASOUND";;"REGISTRATION_FOLLOWUP_HEART_ULTRASOUND";""
"Registreringsskjema";"HyppighetUltralyd";"Hyppighet (Ekko-cor)";"Ja";"Listevariabel";1;"Årlig";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.12.2016";"";"registration";"FOLLOWUP_HEART_ULTRASOUND_FREQ";;"REGISTRATION_FOLLOWUP_HEART_ULTRASOUND_FREQ";""
"Registreringsskjema";"HyppighetUltralyd";"Hyppighet (Ekko-cor)";"Ja";"Listevariabel";2;"Annenhvert år";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.12.2016";"";"registration";"FOLLOWUP_HEART_ULTRASOUND_FREQ";;"REGISTRATION_FOLLOWUP_HEART_ULTRASOUND_FREQ";""
"Registreringsskjema";"HyppighetUltralyd";"Hyppighet (Ekko-cor)";"Ja";"Listevariabel";3;"Sjeldnere";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.12.2016";"";"registration";"FOLLOWUP_HEART_ULTRASOUND_FREQ";;"REGISTRATION_FOLLOWUP_HEART_ULTRASOUND_FREQ";""
"Registreringsskjema";"RytmeregLangtids";"Rytmeregistrering (langtids)";"Ja";"Listevariabel";1;"Ja";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.12.2016";"";"registration";"FOLLOWUP_HEART_RHYTHM";;"REGISTRATION_FOLLOWUP_HEART_RHYTHM";""
"Registreringsskjema";"RytmeregLangtids";"Rytmeregistrering (langtids)";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.12.2016";"";"registration";"FOLLOWUP_HEART_RHYTHM";;"REGISTRATION_FOLLOWUP_HEART_RHYTHM";""
"Registreringsskjema";"RytmeregLangtids";"Rytmeregistrering (langtids)";"Ja";"Listevariabel";9;"Vet ikke";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.12.2016";"";"registration";"FOLLOWUP_HEART_RHYTHM";;"REGISTRATION_FOLLOWUP_HEART_RHYTHM";""
"Registreringsskjema";"HyppighetRytmereg";"Hyppighet (rytmeregistering)";"Ja";"Listevariabel";1;"Årlig";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.12.2016";"";"registration";"FOLLOWUP_HEART_RHYTHM_FREQ";;"REGISTRATION_FOLLOWUP_HEART_RHYTHM_FREQ";""
"Registreringsskjema";"HyppighetRytmereg";"Hyppighet (rytmeregistering)";"Ja";"Listevariabel";2;"Annenhvert år";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.12.2016";"";"registration";"FOLLOWUP_HEART_RHYTHM_FREQ";;"REGISTRATION_FOLLOWUP_HEART_RHYTHM_FREQ";""
"Registreringsskjema";"HyppighetRytmereg";"Hyppighet (rytmeregistering)";"Ja";"Listevariabel";3;"Sjeldnere";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.12.2016";"";"registration";"FOLLOWUP_HEART_RHYTHM_FREQ";;"REGISTRATION_FOLLOWUP_HEART_RHYTHM_FREQ";""
"Registreringsskjema";"Fysioterapi";"Regelmessig fysioterapi:";"Ja";"Listevariabel";2;"Ikke behov";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"PHYSIOTHERAPY";;"REGISTRATION_PHYSIOTHERAPY";""
"Registreringsskjema";"Fysioterapi";"Regelmessig fysioterapi:";"Ja";"Listevariabel";1;"Ja";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"PHYSIOTHERAPY";;"REGISTRATION_PHYSIOTHERAPY";""
"Registreringsskjema";"Fysioterapi";"Regelmessig fysioterapi:";"Ja";"Listevariabel";"0";"Nei, men behov";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"PHYSIOTHERAPY";;"REGISTRATION_PHYSIOTHERAPY";""
"Registreringsskjema";"Fysioterapi";"Regelmessig fysioterapi:";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"PHYSIOTHERAPY";;"REGISTRATION_PHYSIOTHERAPY";""
"Registreringsskjema";"FysioManglerAarsak";"Årsak";"Ja";"Listevariabel";1;"Står på venteliste";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"registration";"PHYSIO_REASON_WHYNOT";;"REGISTRATION_PHYSIO_REASON_WHYNOT";""
"Registreringsskjema";"FysioManglerAarsak";"Årsak";"Ja";"Listevariabel";2;"Ikke fysiotilbud i kommunen";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"registration";"PHYSIO_REASON_WHYNOT";;"REGISTRATION_PHYSIO_REASON_WHYNOT";""
"Registreringsskjema";"FysioManglerAarsak";"Årsak";"Ja";"Listevariabel";3;"Lite nytte av eksisterende fysiotilbud";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"registration";"PHYSIO_REASON_WHYNOT";;"REGISTRATION_PHYSIO_REASON_WHYNOT";""
"Registreringsskjema";"FysioManglerAarsak";"Årsak";"Ja";"Listevariabel";4;"For lang reisevei";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"registration";"PHYSIO_REASON_WHYNOT";;"REGISTRATION_PHYSIO_REASON_WHYNOT";""
"Registreringsskjema";"FysioManglerAarsak";"Årsak";"Ja";"Listevariabel";5;"For kostbart";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"registration";"PHYSIO_REASON_WHYNOT";;"REGISTRATION_PHYSIO_REASON_WHYNOT";""
"Registreringsskjema";"FysioManglerAarsak";"Årsak";"Ja";"Listevariabel";6;"Annet";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"registration";"PHYSIO_REASON_WHYNOT";;"REGISTRATION_PHYSIO_REASON_WHYNOT";""
"Registreringsskjema";"FysioManglerAarsak";"Årsak";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"registration";"PHYSIO_REASON_WHYNOT";;"REGISTRATION_PHYSIO_REASON_WHYNOT";""
"Registreringsskjema";"FysioManglerSpes";"Spesifiser:";"Ja";"Tekstvariabel";"";"";"";"";"";"";"";"";"";"";150;"aAáÁbBcCdDðÐeEéÉfFgGhHiIíÍjJkKlLmMnNoOóÓpPqQrRsStTuUvúÚVwWxXyYýÝzZþÞæÆåÅäÄöÖñÑéÉ-ü ÜáÁ´_/,.- + 1234567890ØøÜüß@_-!%:;?  [] ()";;"Nei";"Ja";"01.01.1980";"";"registration";"PHYSIO_REASON_WHYNOT_SPECIFY";;"REGISTRATION_PHYSIO_REASON_WHYNOT_SPECIFY";"Skriv hvilken annen årsak til manglende fysioterapi."
"Registreringsskjema";"FysioVenteliste";"Antall mnd";"Nei";"Tallvariabel";"";"";"0";"24";"0";100;"";"";"";"";3;;"0";"Nei";"Ja";"01.01.1980";"";"registration";"PHYSIO_WAIT_MONTHS";;"REGISTRATION_PHYSIO_WAIT_MONTHS";"Er det antall måneder på venteliste, eller er det antall måneder til behandling skal starte??"
"Registreringsskjema";"Ergoterapi";"Vurdering av ergoterapeut:";"Ja";"Listevariabel";2;"Ikke behov";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"ERGOTHERAPY";;"REGISTRATION_ERGOTHERAPY";"Er pasienten noen gang vurdert av ergoterapeut?"
"Registreringsskjema";"Ergoterapi";"Vurdering av ergoterapeut:";"Ja";"Listevariabel";1;"Ja";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"ERGOTHERAPY";;"REGISTRATION_ERGOTHERAPY";"Er pasienten noen gang vurdert av ergoterapeut?"
"Registreringsskjema";"Ergoterapi";"Vurdering av ergoterapeut:";"Ja";"Listevariabel";"0";"Nei, men behov";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"ERGOTHERAPY";;"REGISTRATION_ERGOTHERAPY";"Er pasienten noen gang vurdert av ergoterapeut?"
"Registreringsskjema";"Ergoterapi";"Vurdering av ergoterapeut:";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"ERGOTHERAPY";;"REGISTRATION_ERGOTHERAPY";"Er pasienten noen gang vurdert av ergoterapeut?"
"Registreringsskjema";"Sivilstatus";"Sivilstatus";"Ja";"Listevariabel";1;"Bor alene";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"MARITAL_STATUS";;"REGISTRATION_MARITAL_STATUS";"Angi pasientens sivilstatus"
"Registreringsskjema";"Sivilstatus";"Sivilstatus";"Ja";"Listevariabel";2;"Samboer/gift";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"MARITAL_STATUS";;"REGISTRATION_MARITAL_STATUS";"Angi pasientens sivilstatus"
"Registreringsskjema";"Sivilstatus";"Sivilstatus";"Ja";"Listevariabel";3;"Bor sammen med andre";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"MARITAL_STATUS";;"REGISTRATION_MARITAL_STATUS";"Angi pasientens sivilstatus"
"Registreringsskjema";"Sivilstatus";"Sivilstatus";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"MARITAL_STATUS";;"REGISTRATION_MARITAL_STATUS";"Angi pasientens sivilstatus"
"Registreringsskjema";"Utdanning";"Høyeste oppnådde utdannelse:";"Ja";"Listevariabel";1;"Grunnskole";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"EDUCATION";;"REGISTRATION_EDUCATION";"Velg høyeste oppnådde utdannelse pasienten har"
"Registreringsskjema";"Utdanning";"Høyeste oppnådde utdannelse:";"Ja";"Listevariabel";2;"Videregående skole";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"EDUCATION";;"REGISTRATION_EDUCATION";"Velg høyeste oppnådde utdannelse pasienten har"
