"skjemanavn";"navn_i_rapporteket";"ledetekst";"obligatorisk";"type";"listeverdier";"listetekst";"normalintervall_start_numerisk";"normalintervall_slutt_numerisk";"maksintervall_start_numerisk";"maksintervall_slutt_numerisk";"normalintervall_start_dato";"normalintervall_slutt_dato";"maksintervall_start_dato";"maksintervall_slutt_dato";"antall_tegn";"lovlige_tegn";"desimaler";"aktiveringsspoersmaal";"underspoersmaal";"innfoert_dato";"utfaset_dato";"tabell";"fysisk_feltnavn";"kommentar";"variabel_id";"hjelpetekst"
"Oppfølgingsskjema";;"Tilsvarende sykdom/symptomer i familien?";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"FAMILY_SYMPTOMS";;"REGISTRATION_FAMILY_SYMPTOMS";""
"Oppfølgingsskjema";;"Far";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"FAMILY_SYMPTOMS_WHO_FATHER";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_FATHER";""
"Oppfølgingsskjema";;"Mor";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"FAMILY_SYMPTOMS_WHO_MOTHER";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_MOTHER";""
"Oppfølgingsskjema";;"Bror";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"FAMILY_SYMPTOMS_WHO_BROTHER";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_BROTHER";""
"Oppfølgingsskjema";;"Søster";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"FAMILY_SYMPTOMS_WHO_SISTER";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_SISTER";""
"Oppfølgingsskjema";;"Sønn";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"FAMILY_SYMPTOMS_WHO_SON";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_SON";""
"Oppfølgingsskjema";;"Datter";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"FAMILY_SYMPTOMS_WHO_DAUGHTER";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_DAUGHTER";""
"Oppfølgingsskjema";;"Farfar";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"FAMILY_SYMPTOMS_WHO_FATHERFATHER";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_FATHERFATHER";""
"Oppfølgingsskjema";;"Farmor";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"FAMILY_SYMPTOMS_WHO_FATHERMOTHER";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_FATHERMOTHER";""
"Oppfølgingsskjema";;"Morfar";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"FAMILY_SYMPTOMS_WHO_MOTHERFATHER";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_MOTHERFATHER";""
"Oppfølgingsskjema";;"Mormor";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"FAMILY_SYMPTOMS_WHO_MOTHERMOTHER";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_MOTHERMOTHER";""
"Oppfølgingsskjema";;"Farbror";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"FAMILY_SYMPTOMS_WHO_FATHERBROTHER";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_FATHERBROTHER";""
"Oppfølgingsskjema";;"Farsøster";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"FAMILY_SYMPTOMS_WHO_FATHERSISTER";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_FATHERSISTER";""
"Oppfølgingsskjema";;"Morbror";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"FAMILY_SYMPTOMS_WHO_MOTHERBROTHER";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_MOTHERBROTHER";""
"Oppfølgingsskjema";;"Morsøster";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"FAMILY_SYMPTOMS_WHO_MOTHERSISTER";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_MOTHERSISTER";""
"Oppfølgingsskjema";;"Fetter";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"FAMILY_SYMPTOMS_WHO_MALECOUSIN";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_MALECOUSIN";""
"Oppfølgingsskjema";;"Kusine";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"FAMILY_SYMPTOMS_WHO_FEMALECOUSIN";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_FEMALECOUSIN";""
"Oppfølgingsskjema";;"Annet";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"FAMILY_SYMPTOMS_WHO_OTHER";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_OTHER";""
"Oppfølgingsskjema";;"Spesifiser:";"Ja";"Tekstvariabel";"";"";"";"";"";"";;;;;120;"aAáÁbBcCdDðÐeEéÉfFgGhHiIíÍjJkKlLmMnNoOóÓpPqQrRsStTuUvúÚVwWxXyYýÝzZþÞæÆåÅäÄöÖñÑéÉ-ü ÜáÁ´_/,.- + 1234567890ØøÜüß@_-!%:;?  [] ()";;"Nei";"Nei";"1980-01-01";"";"registration";"FAMILY_SYMPTOMS_WHO_OTHER_SPECIFY";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_OTHER_SPECIFY";"Hvilket slektsforhold?"
"Oppfølgingsskjema";;"Arvegang:";"Ja";"Listevariabel";1;"AD";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"INHERITANCE_PATTERN";;"REGISTRATION_INHERITANCE_PATTERN";""
"Oppfølgingsskjema";;"Arvegang:";"Ja";"Listevariabel";2;"AR";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"INHERITANCE_PATTERN";;"REGISTRATION_INHERITANCE_PATTERN";""
"Oppfølgingsskjema";;"Arvegang:";"Ja";"Listevariabel";3;"X-bundet";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"INHERITANCE_PATTERN";;"REGISTRATION_INHERITANCE_PATTERN";""
"Oppfølgingsskjema";;"Arvegang:";"Ja";"Listevariabel";4;"Mitokondriell";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"INHERITANCE_PATTERN";;"REGISTRATION_INHERITANCE_PATTERN";""
"Oppfølgingsskjema";;"Arvegang:";"Ja";"Listevariabel";5;"Ny mutasjon";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"INHERITANCE_PATTERN";;"REGISTRATION_INHERITANCE_PATTERN";""
"Oppfølgingsskjema";;"Arvegang:";"Ja";"Listevariabel";6;"Usikker";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"INHERITANCE_PATTERN";;"REGISTRATION_INHERITANCE_PATTERN";""
"Oppfølgingsskjema";;"Dato for funksjonsstatus:";"Ja";"Datovariabel";"";"";"";"";"";"";"";"";"'1980-01-01'";"today";;;;"Nei";"Nei";"1980-01-01";"";"registration";"FUNCTION_STATUS_DATE";;"REGISTRATION_FUNCTION_STATUS_DATE";"Dato skrives på formatet yyyymmdd. Skriver du inn kun dag (dd), så autfylles nåværende måned og år. Skriver du inn måned og dato (mmdd), så autofylles nåværende år. Eksempel: For dato 23.11.1980 er følgende verdier gyldig: 801123, eller 19801123, eller 1980-11-23"
"Oppfølgingsskjema";;"Gangfunksjon:";"Ja";"Listevariabel";1;"Går uten hjelpemidler";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"WALKING";;"REGISTRATION_WALKING";""
"Oppfølgingsskjema";;"Gangfunksjon:";"Ja";"Listevariabel";2;"Går med hjelpemidler";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"WALKING";;"REGISTRATION_WALKING";""
"Oppfølgingsskjema";;"Gangfunksjon:";"Ja";"Listevariabel";3;"Rullestol";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"WALKING";;"REGISTRATION_WALKING";""
"Oppfølgingsskjema";;"Gangfunksjon:";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"WALKING";;"REGISTRATION_WALKING";""
"Oppfølgingsskjema";;"Alder ved tap av gangfunksjon:";"Nei";"Tallvariabel";"";"";5;"patientAge";"0";"patientAge";"";"";"";"";3;;"0";"Nei";"Ja";"1980-01-01";"";"registration";"WHEELCHAIR_AGE";;"REGISTRATION_WHEELCHAIR_AGE";"Dersom debutalder er oppgitt vil minste lovlige alder være debutalder."
"Oppfølgingsskjema";;"Ortopediske/tekniske hjelpemidler:";"Ja";"Listevariabel";1;"Ja";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"UTILITIES";;"REGISTRATION_UTILITIES";"F.eks. ortose, rullestol"
"Oppfølgingsskjema";;"Ortopediske/tekniske hjelpemidler:";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"UTILITIES";;"REGISTRATION_UTILITIES";"F.eks. ortose, rullestol"
"Oppfølgingsskjema";;"Ortopediske/tekniske hjelpemidler:";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"UTILITIES";;"REGISTRATION_UTILITIES";"F.eks. ortose, rullestol"
"Oppfølgingsskjema";;"Respirasjonsstøtte:";"Ja";"Listevariabel";1;"Ja";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"RESPIRATIONSUPPORT";;"REGISTRATION_RESPIRATIONSUPPORT";""
"Oppfølgingsskjema";;"Respirasjonsstøtte:";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"RESPIRATIONSUPPORT";;"REGISTRATION_RESPIRATIONSUPPORT";""
"Oppfølgingsskjema";;"Respirasjonsstøtte:";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"RESPIRATIONSUPPORT";;"REGISTRATION_RESPIRATIONSUPPORT";""
"Oppfølgingsskjema";;"Fra alder:";"Nei";"Tallvariabel";"";"";5;"patientAge";"0";"patientAge";"";"";"";"";3;;"0";"Nei";"Ja";"1980-01-01";"";"registration";"RESPIRATIONSUPPORT_AGE";;"REGISTRATION_RESPIRATIONSUPPORT_AGE";"Pasientens alder da respirasjonsstøtte ble startet. Dersom debutalder er oppgitt vil minste lovlige alder være debutalder."
"Oppfølgingsskjema";;"Respirator";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"RESPIRATIONSUPPORT_TYPE_RESPIRATOR";;"REGISTRATION_RESPIRATIONSUPPORT_TYPE_RESPIRATOR";""
"Oppfølgingsskjema";;"Non-invasiv ventilasjonsstøtte (F.eks. BiPAP)";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"RESPIRATIONSUPPORT_TYPE_NONINVASIVE";;"REGISTRATION_RESPIRATIONSUPPORT_TYPE_NONINVASIVE";""
"Oppfølgingsskjema";;"Hostemaskin";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"RESPIRATIONSUPPORT_TYPE_CAUGHMACHINE";;"REGISTRATION_RESPIRATIONSUPPORT_TYPE_CAUGHMACHINE";""
"Oppfølgingsskjema";;"Annet";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"RESPIRATIONSUPPORT_TYPE_OTHER";;"REGISTRATION_RESPIRATIONSUPPORT_TYPE_OTHER";""
"Oppfølgingsskjema";;"Spesifiser:";"Ja";"Tekstvariabel";"";"";"";"";"";"";;;;;150;"aAáÁbBcCdDðÐeEéÉfFgGhHiIíÍjJkKlLmMnNoOóÓpPqQrRsStTuUvúÚVwWxXyYýÝzZþÞæÆåÅäÄöÖñÑéÉ-ü ÜáÁ´_/,.- + 1234567890ØøÜüß@_-!%:;?  [] ()";;"Nei";"Ja";"1980-01-01";"";"registration";"RESPIRATIONSUPPORT_TYPE_OTHER_SPECIFY";;"REGISTRATION_RESPIRATIONSUPPORT_TYPE_OTHER_SPECIFY";"Skriv hvilken annen type respirasjonsstøtte det er snakk om."
"Oppfølgingsskjema";;"Hjerteaffeksjon:";"Ja";"Listevariabel";1;"Ja";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"HEARTAFFECTION";;"REGISTRATION_HEARTAFFECTION";""
"Oppfølgingsskjema";;"Hjerteaffeksjon:";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"HEARTAFFECTION";;"REGISTRATION_HEARTAFFECTION";""
"Oppfølgingsskjema";;"Hjerteaffeksjon:";"Ja";"Listevariabel";2;"Er henvist kardiolog";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"HEARTAFFECTION";;"REGISTRATION_HEARTAFFECTION";""
"Oppfølgingsskjema";;"Hjerteaffeksjon:";"Ja";"Listevariabel";8;"Ikke relevant";"";"";"";"";;;;;;;;"Ja";"Nei";"2017-04-25";"";"registration";"HEARTAFFECTION";;"REGISTRATION_HEARTAFFECTION";""
"Oppfølgingsskjema";;"Hjerteaffeksjon:";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"HEARTAFFECTION";;"REGISTRATION_HEARTAFFECTION";""
"Oppfølgingsskjema";;"Fra alder:";"Nei";"Tallvariabel";"";"";"0";"patientAge";"0";"patientAge";"";"";"";"";3;;"0";"Nei";"Ja";"1980-01-01";"";"registration";"HEARTAFFECTION_AGE";;"REGISTRATION_HEARTAFFECTION_AGE";"Pasientens alder da hjerteaffeksjon ble startet. Dersom debutalder er oppgitt vil minste lovlige alder være debutalder."
"Oppfølgingsskjema";;"Kardiomyopati";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"HEARTAFFECTION_TYPE_CARDIO";;"REGISTRATION_HEARTAFFECTION_TYPE_CARDIO";""
"Oppfølgingsskjema";;"Hjertearytmi";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"HEARTAFFECTION_TYPE_ARRHYTHMIA";;"REGISTRATION_HEARTAFFECTION_TYPE_ARRHYTHMIA";""
"Oppfølgingsskjema";;"Annet";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"HEARTAFFECTION_TYPE_OTHER";;"REGISTRATION_HEARTAFFECTION_TYPE_OTHER";""
"Oppfølgingsskjema";;"Spesifiser:";"Ja";"Tekstvariabel";"";"";"";"";"";"";;;;;150;"aAáÁbBcCdDðÐeEéÉfFgGhHiIíÍjJkKlLmMnNoOóÓpPqQrRsStTuUvúÚVwWxXyYýÝzZþÞæÆåÅäÄöÖñÑéÉ-ü ÜáÁ´_/,.- + 1234567890ØøÜüß@_-!%:;?  [] ()";;"Nei";"Ja";"1980-01-01";"";"registration";"HEARTAFFECTION_TYPE_OTHER_SPECIFY";;"REGISTRATION_HEARTAFFECTION_TYPE_OTHER_SPECIFY";"Skriv hvilken annen type respirasjonsstøtte det er snakk om."
"Oppfølgingsskjema";;"Kognitiv svikt påvist:";"Ja";"Listevariabel";1;"Ja";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"COGNITIVEGLITCH";;"REGISTRATION_COGNITIVEGLITCH";""
"Oppfølgingsskjema";;"Kognitiv svikt påvist:";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"COGNITIVEGLITCH";;"REGISTRATION_COGNITIVEGLITCH";""
"Oppfølgingsskjema";;"Kognitiv svikt påvist:";"Ja";"Listevariabel";8;"Ikke relevant";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"COGNITIVEGLITCH";;"REGISTRATION_COGNITIVEGLITCH";""
"Oppfølgingsskjema";;"Kognitiv svikt påvist:";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"COGNITIVEGLITCH";;"REGISTRATION_COGNITIVEGLITCH";""
"Oppfølgingsskjema";;"Medikamentell behandling:";"Ja";"Listevariabel";1;"Ja";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"TREATMENT";;"REGISTRATION_TREATMENT";""
"Oppfølgingsskjema";;"Medikamentell behandling:";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"TREATMENT";;"REGISTRATION_TREATMENT";""
"Oppfølgingsskjema";;"Medikamentell behandling:";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"TREATMENT";;"REGISTRATION_TREATMENT";""
"Oppfølgingsskjema";;"Steroider";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"TREATMENT_TYPE_STEROIDS";;"REGISTRATION_TREATMENT_TYPE_STEROIDS";""
"Oppfølgingsskjema";;"Smertestillende";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"TREATMENT_TYPE_PAINKILLERS";;"REGISTRATION_TREATMENT_TYPE_PAINKILLERS";""
"Oppfølgingsskjema";;"Paracetamol";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"TREATMENT_TYPE_PAINKILLERS_PARACET";;"REGISTRATION_TREATMENT_TYPE_PAINKILLERS_PARACET";""
"Oppfølgingsskjema";;"NSAIDs";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"TREATMENT_TYPE_PAINKILLERS_NSAID";;"REGISTRATION_TREATMENT_TYPE_PAINKILLERS_NSAID";""
"Oppfølgingsskjema";;"Opioider";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"TREATMENT_TYPE_PAINKILLERS_OPIOIDS";;"REGISTRATION_TREATMENT_TYPE_PAINKILLERS_OPIOIDS";""
"Oppfølgingsskjema";;"Antidepressiva";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"TREATMENT_TYPE_PAINKILLERS_ANTIDEPRESSIVA";;"REGISTRATION_TREATMENT_TYPE_PAINKILLERS_ANTIDEPRESSIVA";""
"Oppfølgingsskjema";;"Antiepileptika";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"TREATMENT_TYPE_PAINKILLERS_ANTIEPILEPTICA";;"REGISTRATION_TREATMENT_TYPE_PAINKILLERS_ANTIEPILEPTICA";""
"Oppfølgingsskjema";;"Andre";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"TREATMENT_TYPE_PAINKILLERS_OTHER";;"REGISTRATION_TREATMENT_TYPE_PAINKILLERS_OTHER";""
"Oppfølgingsskjema";;"Hvilken annen type smertestillende?";"Nei";"Tekstvariabel";"";"";"";"";"";"";;;;;150;"aAáÁbBcCdDðÐeEéÉfFgGhHiIíÍjJkKlLmMnNoOóÓpPqQrRsStTuUvúÚVwWxXyYýÝzZþÞæÆåÅäÄöÖñÑéÉ-ü ÜáÁ´_/,.- + 1234567890ØøÜüß@_-!%:;?  [] ()";;"Nei";"Ja";"1980-01-01";"";"registration";"TREATMENT_TYPE_PAINKILLERS_SPECIFY_OTHER_SPECIFY";;"REGISTRATION_TREATMENT_TYPE_PAINKILLERS_SPECIFY_OTHER_SPECIFY";"Skriv hvilken annen type smertestillende det er snakk om."
"Oppfølgingsskjema";;"Antiarytmika";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"TREATMENT_TYPE_ANTIARRYTHMICA";;"REGISTRATION_TREATMENT_TYPE_ANTIARRYTHMICA";""
"Oppfølgingsskjema";;"ACE-hemmer";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Ja";"Nei";"2017-04-25";"";"registration";"TREATMENT_TYPE_ACE_INHIBITORS";;"REGISTRATION_TREATMENT_TYPE_ACE_INHIBITORS";""
"Oppfølgingsskjema";;"Andre hjertemedikamenter";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"TREATMENT_TYPE_OTHER_HEART";;"REGISTRATION_TREATMENT_TYPE_OTHER_HEART";""
"Oppfølgingsskjema";;"Hvilken annen type hjertemedikamenter?";"Nei";"Tekstvariabel";"";"";"";"";"";"";;;;;150;"aAáÁbBcCdDðÐeEéÉfFgGhHiIíÍjJkKlLmMnNoOóÓpPqQrRsStTuUvúÚVwWxXyYýÝzZþÞæÆåÅäÄöÖñÑéÉ-ü ÜáÁ´_/,.- + 1234567890ØøÜüß@_-!%:;?  [] ()";;"Nei";"Ja";"1980-01-01";"";"registration";"TREATMENT_TYPE_OTHER_HEARTMEDICINE_SPECIFY";;"REGISTRATION_TREATMENT_TYPE_OTHER_HEARTMEDICINE_SPECIFY";"Skriv hvilken annen type hjertemedikamenter det er snakk om."
"Oppfølgingsskjema";;"Andre";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Nei";"Ja";"1980-01-01";"";"registration";"TREATMENT_TYPE_OTHER";;"REGISTRATION_TREATMENT_TYPE_OTHER";""
"Oppfølgingsskjema";;"Hvilken annen type medikamentell behandling?";"Nei";"Tekstvariabel";"";"";"";"";"";"";;;;;150;"aAáÁbBcCdDðÐeEéÉfFgGhHiIíÍjJkKlLmMnNoOóÓpPqQrRsStTuUvúÚVwWxXyYýÝzZþÞæÆåÅäÄöÖñÑéÉ-ü ÜáÁ´_/,.- + 1234567890ØøÜüß@_-!%:;?  [] ()";;"Nei";"Ja";"1980-01-01";"";"registration";"TREATMENT_TYPE_OTHER_SPECIFY";;"REGISTRATION_TREATMENT_TYPE_OTHER_SPECIFY";"Skriv hvilken annen type medikamentell behandling det er snakk om."
"Oppfølgingsskjema";;"Følges opp hos barnelege/nevrolog";"Ja";"Listevariabel";1;"Ja";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_PEDIATRICIAN_NEUROLOGIST";;"REGISTRATION_FOLLOWUP_PEDIATRICIAN_NEUROLOGIST";""
"Oppfølgingsskjema";;"Følges opp hos barnelege/nevrolog";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_PEDIATRICIAN_NEUROLOGIST";;"REGISTRATION_FOLLOWUP_PEDIATRICIAN_NEUROLOGIST";""
"Oppfølgingsskjema";;"Følges opp hos barnelege/nevrolog";"Ja";"Listevariabel";8;"Ikke relevant";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_PEDIATRICIAN_NEUROLOGIST";;"REGISTRATION_FOLLOWUP_PEDIATRICIAN_NEUROLOGIST";""
"Oppfølgingsskjema";;"Følges opp hos barnelege/nevrolog";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_PEDIATRICIAN_NEUROLOGIST";;"REGISTRATION_FOLLOWUP_PEDIATRICIAN_NEUROLOGIST";""
"Oppfølgingsskjema";;"Fått tilbud om genetisk veiledning";"Ja";"Listevariabel";1;"Ja";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_GENETIC_GUIDANCE";;"REGISTRATION_FOLLOWUP_GENETIC_GUIDANCE";""
"Oppfølgingsskjema";;"Fått tilbud om genetisk veiledning";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_GENETIC_GUIDANCE";;"REGISTRATION_FOLLOWUP_GENETIC_GUIDANCE";""
"Oppfølgingsskjema";;"Fått tilbud om genetisk veiledning";"Ja";"Listevariabel";8;"Ikke relevant";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_GENETIC_GUIDANCE";;"REGISTRATION_FOLLOWUP_GENETIC_GUIDANCE";""
"Oppfølgingsskjema";;"Fått tilbud om genetisk veiledning";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_GENETIC_GUIDANCE";;"REGISTRATION_FOLLOWUP_GENETIC_GUIDANCE";""
"Oppfølgingsskjema";;"Ansvarsgruppe/Individuell plan";"Ja";"Listevariabel";1;"Ja";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_SUPPORT_TEAM";;"REGISTRATION_FOLLOWUP_SUPPORT_TEAM";""
"Oppfølgingsskjema";;"Ansvarsgruppe/Individuell plan";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_SUPPORT_TEAM";;"REGISTRATION_FOLLOWUP_SUPPORT_TEAM";""
"Oppfølgingsskjema";;"Ansvarsgruppe/Individuell plan";"Ja";"Listevariabel";8;"Ikke relevant";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_SUPPORT_TEAM";;"REGISTRATION_FOLLOWUP_SUPPORT_TEAM";""
"Oppfølgingsskjema";;"Ansvarsgruppe/Individuell plan";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_SUPPORT_TEAM";;"REGISTRATION_FOLLOWUP_SUPPORT_TEAM";""
"Oppfølgingsskjema";;"Brukerstyrt personlig assistent (BPA)";"Ja";"Listevariabel";1;"Ja";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_BPA";;"REGISTRATION_FOLLOWUP_BPA";""
